qseqid	sseqid	pident	length	qlen	slen	evalue	bitscore	qcov	scov
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN254_c0_g1_i11.p1	28.467	274	849	1595	3.02e-23	98.2	32.2733	17.1787
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN254_c0_g1_i11.p1	23.585	212	849	1595	4.06e-14	68.6	24.9706	13.2915
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN10989_c0_g1_i5.p1	39.394	132	849	198	2.78e-22	88.2	15.5477	66.6667
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN33832_c0_g1_i10.p1	33.155	187	849	1697	9.77e-19	83.6	22.0259	11.0194
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN33832_c0_g1_i10.p1	24.662	296	849	1697	1.35e-16	76.6	34.8645	17.4425
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN11606_c0_g1_i6.p1	31.351	185	849	1641	1.05e-18	83.6	21.7903	11.2736
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN11606_c0_g1_i6.p1	26.442	208	849	1641	2.57e-07	46.2	24.4994	12.6752
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN264_c0_g1_i11.p1	27.642	246	849	1744	3.58e-18	81.6	28.9753	14.1055
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN264_c0_g1_i11.p1	25.610	246	849	1744	3.98e-13	65.5	28.9753	14.1055
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN12905_c0_g2_i1.p1	28.205	234	849	629	3.00e-17	78.2	27.5618	37.2019
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN332_c0_g1_i5.p1	28.837	215	849	698	7.17e-17	77.0	25.3239	30.8023
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN7214_c0_g1_i11.p1	27.803	223	849	655	7.65e-17	76.6	26.2662	34.0458
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN1442_c0_g1_i7.p1	25.641	234	849	795	5.39e-16	74.3	27.5618	29.434
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN5175_c0_g1_i3.p1	28.505	214	849	722	7.18e-16	73.9	25.2061	29.6399
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN20355_c0_g1_i13.p1	25.431	232	849	888	2.29e-15	72.4	27.3263	26.1261
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN9037_c0_g1_i11.p1	31.553	206	849	851	4.96e-15	71.2	24.2638	24.2068
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN2350_c0_g1_i14.p1	25.957	235	849	791	2.38e-14	68.9	27.6796	29.7092
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN9946_c0_g2_i2.p1	27.273	220	849	621	4.04e-14	67.8	25.9128	35.4267
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN4644_c0_g1_i1.p1	26.066	211	849	638	9.84e-14	66.6	24.8528	33.0721
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN4709_c2_g1_i1.p1	27.354	223	849	668	6.06e-13	64.3	26.2662	33.3832
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN13145_c0_g1_i1.p1	27.315	216	849	593	6.74e-13	63.9	25.4417	36.425
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN30_c14_g1_i4.p1	26.316	228	849	669	7.20e-13	63.9	26.8551	34.0807
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN1142_c1_g1_i12.p1	28.571	175	849	764	1.19e-11	60.1	20.6125	22.9058
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN9986_c0_g1_i1.p1	19.231	338	849	564	1.14e-09	53.5	39.8115	59.9291
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN9986_c0_g1_i1.p1	25.243	103	849	564	1.46e-05	40.4	12.1319	18.2624
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN18075_c0_g1_i1.p1	22.018	218	849	645	3.99e-07	45.4	25.6773	33.7984
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN37894_c0_g1_i1.p1	28.261	92	849	125	1.11e-06	41.2	10.8363	73.6
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN35371_c0_g2_i1.p1	23.077	156	849	224	2.16e-05	38.9	18.3746	69.6429
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN4830_c1_g1_i1.p1	27.108	166	849	879	1.23e-04	37.4	19.5524	18.8851
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN4830_c1_g1_i1.p1	50.000	34	849	879	1.68e-04	37.0	4.00471	3.86803
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN4830_c1_g1_i1.p1	34.884	43	849	879	8.40e-04	34.7	5.06478	4.89192
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN264_c0_g1_i11.p1	41.254	1755	1697	1744	0.0	1320	103.418	100.631
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN11606_c0_g1_i6.p1	27.934	1747	1697	1641	3.48e-177	571	102.946	106.459
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN35371_c0_g2_i1.p1	40.000	190	1697	224	4.82e-47	161	11.1962	84.8214
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN35371_c0_g2_i1.p1	38.660	194	1697	224	1.16e-41	145	11.4319	86.6071
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN2350_c0_g1_i14.p1	32.751	229	1697	791	6.48e-29	117	13.4944	28.9507
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN2350_c0_g1_i14.p1	29.231	260	1697	791	1.66e-22	96.7	15.3212	32.8698
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN5175_c0_g1_i3.p1	32.701	211	1697	722	1.93e-27	112	12.4337	29.2244
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN5175_c0_g1_i3.p1	25.728	206	1697	722	1.40e-18	84.0	12.1391	28.5319
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN9946_c0_g2_i2.p1	33.971	209	1697	621	3.01e-24	101	12.3159	33.6554
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN9946_c0_g2_i2.p1	28.500	200	1697	621	4.66e-17	78.6	11.7855	32.2061
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN1442_c0_g1_i7.p1	30.568	229	1697	795	1.54e-23	100	13.4944	28.805
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN1442_c0_g1_i7.p1	29.185	233	1697	795	5.17e-21	92.0	13.7301	29.3082
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN4709_c2_g1_i1.p1	30.924	249	1697	668	1.13e-22	97.1	14.673	37.2754
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN4709_c2_g1_i1.p1	32.124	193	1697	668	5.04e-14	68.9	11.373	28.8922
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN332_c0_g1_i5.p1	34.951	206	1697	698	1.22e-22	97.1	12.1391	29.5129
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN332_c0_g1_i5.p1	30.058	173	1697	698	4.16e-16	75.9	10.1945	24.7851
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN4644_c0_g1_i1.p1	30.472	233	1697	638	1.51e-22	96.3	13.7301	36.5204
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN4644_c0_g1_i1.p1	26.147	218	1697	638	9.69e-13	64.7	12.8462	34.1693
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN12905_c0_g2_i1.p1	31.604	212	1697	629	3.78e-21	92.0	12.4926	33.7043
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN12905_c0_g2_i1.p1	29.518	166	1697	629	1.50e-15	73.9	9.78197	26.3911
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN37894_c0_g1_i1.p1	33.858	127	1697	125	1.21e-20	82.0	7.48379	101.6
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN37894_c0_g1_i1.p1	33.051	118	1697	125	2.18e-17	72.8	6.95345	94.4
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN7214_c0_g1_i11.p1	28.755	233	1697	655	1.30e-19	87.0	13.7301	35.5725
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN7214_c0_g1_i11.p1	28.358	201	1697	655	8.44e-14	68.2	11.8444	30.687
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN1124_c0_g1_i10.p1	25.085	295	1697	1273	2.86e-19	86.7	17.3836	23.1736
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN1124_c0_g1_i10.p1	26.667	225	1697	1273	3.34e-18	83.2	13.2587	17.6748
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN1124_c0_g1_i10.p1	27.083	192	1697	1273	3.70e-13	66.6	11.3141	15.0825
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN1124_c0_g1_i10.p1	26.519	181	1697	1273	5.05e-10	56.2	10.6659	14.2184
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN33353_c0_g1_i3.p1	33.155	187	1697	849	1.58e-18	84.0	11.0194	22.0259
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN33353_c0_g1_i3.p1	24.662	296	1697	849	1.75e-16	77.4	17.4425	34.8645
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN21667_c0_g1_i1.p1	24.828	290	1697	465	4.18e-18	81.3	17.089	62.3656
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN13145_c0_g1_i1.p1	26.786	224	1697	593	1.34e-16	77.0	13.1998	37.774
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN13145_c0_g1_i1.p1	27.451	255	1697	593	4.05e-14	69.3	15.0265	43.0017
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN4426_c0_g1_i3.p1	25.714	210	1697	707	4.50e-16	75.9	12.3748	29.703
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN4426_c0_g1_i3.p1	24.889	225	1697	707	4.40e-10	56.2	13.2587	31.8246
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN662_c0_g4_i1.p1	23.699	346	1697	1345	1.63e-14	71.2	20.3889	25.7249
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN662_c0_g4_i1.p1	20.851	235	1697	1345	8.84e-08	48.9	13.848	17.4721
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN662_c0_g4_i1.p1	21.759	216	1697	1345	1.23e-06	45.1	12.7283	16.0595
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN11773_c0_g1_i7.p1	26.718	262	1697	768	1.81e-13	67.4	15.439	34.1146
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN11773_c0_g1_i7.p1	26.009	223	1697	768	3.43e-08	50.1	13.1408	29.0365
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN5424_c0_g1_i1.p1	25.896	251	1697	1366	6.81e-13	65.9	14.7908	18.3748
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN5424_c0_g1_i1.p1	21.260	254	1697	1366	9.17e-11	58.9	14.9676	18.5944
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN5424_c0_g1_i1.p1	23.529	221	1697	1366	5.39e-10	56.2	13.023	16.1786
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN5424_c0_g1_i1.p1	25.000	204	1697	1366	4.69e-04	36.6	12.0212	14.9341
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN12134_c0_g1_i3.p1	26.293	232	1697	1395	3.55e-12	63.5	13.6712	16.6308
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN12134_c0_g1_i3.p1	25.105	239	1697	1395	1.54e-10	58.2	14.0837	17.1326
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN12134_c0_g1_i3.p1	25.110	227	1697	1395	2.52e-04	37.7	13.3765	16.2724
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN4518_c0_g1_i1.p1	26.122	245	1697	1363	4.25e-10	56.6	14.4372	17.9751
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN4518_c0_g1_i1.p1	22.951	244	1697	1363	8.21e-07	45.8	14.3783	17.9017
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN4518_c0_g1_i1.p1	20.270	222	1697	1363	8.33e-05	39.3	13.0819	16.2876
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN4830_c1_g1_i1.p1	28.481	158	1697	879	9.54e-10	55.1	9.31055	17.975
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN4830_c1_g1_i1.p1	26.667	195	1697	879	4.78e-08	49.7	11.4909	22.1843
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN4830_c1_g1_i1.p1	27.933	179	1697	879	1.21e-04	38.5	10.548	20.3641
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN16854_c0_g2_i2.p1	27.103	214	1697	548	1.35e-09	54.3	12.6105	39.0511
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN9474_c0_g1_i1.p1	21.818	275	1697	1452	1.96e-09	54.3	16.2051	18.9394
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN9474_c0_g1_i1.p1	21.338	314	1697	1452	3.17e-07	47.0	18.5032	21.6253
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN9474_c0_g1_i1.p1	23.474	213	1697	1452	4.67e-07	46.6	12.5516	14.6694
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN18075_c0_g1_i1.p1	23.715	253	1697	645	2.03e-09	53.9	14.9087	39.2248
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN18075_c0_g1_i1.p1	22.072	222	1697	645	4.79e-08	49.7	13.0819	34.4186
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN18452_c0_g1_i1.p1	24.645	211	1697	1399	3.52e-08	50.4	12.4337	15.0822
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN18452_c0_g1_i1.p1	24.731	279	1697	1399	8.04e-08	48.9	16.4408	19.9428
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN18452_c0_g1_i1.p1	25.837	209	1697	1399	4.37e-06	43.5	12.3159	14.9392
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN18452_c0_g1_i1.p1	20.087	229	1697	1399	5.35e-05	39.7	13.4944	16.3688
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN254_c0_g1_i11.p1	24.775	222	1697	1595	1.71e-07	48.1	13.0819	13.9185
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN254_c0_g1_i11.p1	20.266	301	1697	1595	2.16e-07	47.8	17.7372	18.8715
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN254_c0_g1_i11.p1	22.845	232	1697	1595	2.18e-04	37.7	13.6712	14.5455
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN54_c0_g1_i1.p1	25.778	225	1697	1379	1.88e-07	47.8	13.2587	16.3162
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN54_c0_g1_i1.p1	25.847	236	1697	1379	4.41e-07	46.6	13.9069	17.1139
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN662_c0_g1_i2.p1	23.502	217	1697	1516	2.01e-07	47.8	12.7873	14.314
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN662_c0_g1_i2.p1	25.592	211	1697	1516	1.28e-05	42.0	12.4337	13.9182
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN662_c0_g1_i2.p1	22.120	217	1697	1516	2.01e-05	41.2	12.7873	14.314
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN662_c0_g1_i2.p1	21.076	223	1697	1516	2.99e-05	40.8	13.1408	14.7098
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN20355_c0_g1_i13.p1	37.349	83	1697	888	3.81e-07	46.6	4.89098	9.34685
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN20355_c0_g1_i13.p1	34.426	61	1697	888	5.30e-06	43.1	3.59458	6.86937
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN58313_c0_g1_i1.p1	33.962	53	1697	104	1.21e-05	38.5	3.12316	50.9615
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN10989_c0_g1_i5.p1	25.424	118	1697	198	1.24e-05	40.4	6.95345	59.596
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN1142_c1_g1_i12.p1	23.757	181	1697	764	5.22e-05	39.7	10.6659	23.6911
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN35371_c0_g1_i1.p1	46.875	32	1697	120	1.18e-04	36.2	1.88568	26.6667
TRINITY_DN33832_c0_g1_i10.p1	TRINITY_DN35371_c0_g1_i1.p1	30.000	50	1697	120	1.25e-04	35.8	2.94638	41.6667
TRINITY_DN35371_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	44.231	52	120	1744	2.57e-08	43.1	43.3333	2.98165
TRINITY_DN35371_c0_g1_i1.p1	TRINITY_DN11606_c0_g1_i6.p1	25.676	74	120	1641	4.63e-06	36.6	61.6667	4.50945
TRINITY_DN35371_c0_g1_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	46.875	32	120	1697	7.08e-06	36.2	26.6667	1.88568
TRINITY_DN35371_c0_g1_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	30.000	50	120	1697	7.36e-06	36.2	41.6667	2.94638
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	40.000	190	224	1697	5.95e-48	161	84.8214	11.1962
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	38.660	194	224	1697	1.54e-42	145	86.6071	11.4319
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN264_c0_g1_i11.p1	35.096	208	224	1744	3.74e-44	150	92.8571	11.9266
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN264_c0_g1_i11.p1	39.037	187	224	1744	1.50e-42	145	83.4821	10.7225
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN11606_c0_g1_i6.p1	33.163	196	224	1641	2.18e-33	119	87.5	11.9439
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN11606_c0_g1_i6.p1	29.442	197	224	1641	5.05e-30	109	87.9464	12.0049
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN1442_c0_g1_i7.p1	30.612	196	224	795	1.37e-18	76.3	87.5	24.6541
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN37894_c0_g1_i1.p1	29.134	127	224	125	1.96e-18	71.2	56.6964	101.6
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN2350_c0_g1_i14.p1	31.111	135	224	791	3.22e-18	75.1	60.2679	17.067
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN5175_c0_g1_i3.p1	27.374	179	224	722	7.16e-17	71.2	79.9107	24.7922
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN4709_c2_g1_i1.p1	30.370	135	224	668	6.70e-13	59.7	60.2679	20.2096
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN7214_c0_g1_i11.p1	25.824	182	224	655	8.82e-13	59.3	81.25	27.7863
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN12905_c0_g2_i1.p1	32.184	87	224	629	2.31e-12	57.8	38.8393	13.8315
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN332_c0_g1_i5.p1	30.108	93	224	698	4.46e-11	54.3	41.5179	13.3238
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN4644_c0_g1_i1.p1	32.222	90	224	638	7.27e-11	53.5	40.1786	14.1066
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN13145_c0_g1_i1.p1	24.000	175	224	593	2.11e-10	52.0	78.125	29.511
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN9946_c0_g2_i2.p1	22.951	183	224	621	2.20e-09	48.9	81.6964	29.4686
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN4426_c0_g1_i3.p1	24.413	213	224	707	9.01e-09	47.4	95.0893	30.1273
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN4830_c1_g1_i1.p1	23.333	210	224	879	1.04e-07	43.9	93.75	23.8908
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN4830_c1_g1_i1.p1	32.203	59	224	879	4.15e-05	36.2	26.3393	6.71217
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN9474_c0_g1_i1.p1	28.409	88	224	1452	1.50e-07	43.5	39.2857	6.06061
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN18075_c0_g1_i1.p1	28.155	103	224	645	6.56e-07	41.6	45.9821	15.969
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN33353_c0_g1_i3.p1	24.306	144	224	849	8.82e-07	41.2	64.2857	16.9611
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	23.762	101	224	1273	1.83e-06	40.4	45.0893	7.93401
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	37.143	35	224	1273	8.38e-05	35.4	15.625	2.74941
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN662_c0_g4_i1.p1	25.581	86	224	1345	2.37e-06	40.0	38.3929	6.39405
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN12134_c0_g1_i3.p1	29.070	86	224	1395	3.77e-06	39.3	38.3929	6.16487
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN12134_c0_g1_i3.p1	32.609	46	224	1395	3.68e-04	33.1	20.5357	3.29749
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN18452_c0_g1_i1.p1	31.667	60	224	1399	8.26e-06	38.5	26.7857	4.28878
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN5424_c0_g1_i1.p1	21.138	123	224	1366	9.05e-05	35.0	54.9107	9.00439
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN5424_c0_g1_i1.p1	30.435	46	224	1366	0.001	32.0	20.5357	3.3675
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN11773_c0_g1_i7.p1	20.765	183	224	768	1.76e-04	34.3	81.6964	23.8281
TRINITY_DN35371_c0_g2_i1.p1	TRINITY_DN254_c0_g1_i11.p1	23.881	67	224	1595	8.12e-04	32.3	29.9107	4.20063
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	33.858	127	125	1697	8.91e-22	82.0	101.6	7.48379
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	33.051	118	125	1697	1.61e-18	72.8	94.4	6.95345
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	33.607	122	125	1744	6.91e-21	79.3	97.6	6.99541
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	36.441	118	125	1744	1.76e-19	75.5	94.4	6.76606
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN35371_c0_g2_i1.p1	29.134	127	125	224	1.09e-18	71.2	101.6	56.6964
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN11606_c0_g1_i6.p1	32.174	115	125	1641	3.11e-16	66.2	92	7.00792
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN11606_c0_g1_i6.p1	39.759	83	125	1641	2.29e-11	52.0	66.4	5.05789
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN5175_c0_g1_i3.p1	35.870	92	125	722	4.08e-16	65.9	73.6	12.7424
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN1442_c0_g1_i7.p1	35.714	84	125	795	6.20e-13	56.6	67.2	10.566
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN2350_c0_g1_i14.p1	31.624	117	125	791	6.82e-13	56.6	93.6	14.7914
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN4426_c0_g1_i3.p1	31.683	101	125	707	8.27e-10	47.8	80.8	14.2857
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	30.208	96	125	1273	2.04e-09	46.6	76.8	7.54124
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	31.776	107	125	1273	1.23e-07	41.6	85.6	8.40534
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN332_c0_g1_i5.p1	31.765	85	125	698	2.09e-09	46.6	68	12.1777
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN9946_c0_g2_i2.p1	36.538	52	125	621	4.86e-09	45.4	41.6	8.37359
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN7214_c0_g1_i11.p1	26.506	83	125	655	3.54e-08	43.1	66.4	12.6718
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN4644_c0_g1_i1.p1	29.630	81	125	638	4.24e-08	42.7	64.8	12.6959
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN12905_c0_g2_i1.p1	36.620	71	125	629	9.87e-08	41.6	56.8	11.2878
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN13145_c0_g1_i1.p1	29.524	105	125	593	1.11e-07	41.6	84	17.7066
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN20355_c0_g1_i13.p1	37.097	62	125	888	1.57e-07	41.2	49.6	6.98198
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN33353_c0_g1_i3.p1	28.261	92	125	849	1.63e-07	41.2	73.6	10.8363
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN4518_c0_g1_i1.p1	26.050	119	125	1363	3.56e-07	40.0	95.2	8.73074
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN4518_c0_g1_i1.p1	31.868	91	125	1363	2.17e-06	37.7	72.8	6.67645
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN9474_c0_g1_i1.p1	25.806	93	125	1452	3.89e-07	40.0	74.4	6.40496
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN9474_c0_g1_i1.p1	28.049	82	125	1452	1.66e-04	32.3	65.6	5.64738
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN4709_c2_g1_i1.p1	24.719	89	125	668	6.37e-07	39.3	71.2	13.3234
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN662_c0_g1_i2.p1	29.592	98	125	1516	6.49e-07	39.3	78.4	6.46438
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN54_c0_g1_i1.p1	31.868	91	125	1379	1.81e-06	38.1	72.8	6.59898
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN5424_c0_g1_i1.p1	24.731	93	125	1366	3.43e-06	37.4	74.4	6.8082
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN662_c0_g4_i1.p1	24.194	124	125	1345	4.00e-06	37.0	99.2	9.21933
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN18452_c0_g1_i1.p1	29.032	93	125	1399	2.31e-05	35.0	74.4	6.64761
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN18452_c0_g1_i1.p1	31.373	51	125	1399	3.72e-04	31.6	40.8	3.64546
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN12134_c0_g1_i3.p1	25.000	120	125	1395	4.22e-05	34.3	96	8.60215
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN12134_c0_g1_i3.p1	27.848	79	125	1395	4.33e-04	31.2	63.2	5.66308
